,width,height,channel
7960,768,1024,3
7961,1024,768,3
7962,1024,768,3
7963,768,1024,3
7964,1024,768,3
7965,768,1024,3
7966,1024,705,3
7967,800,600,3
7968,1024,762,3
7969,1024,768,3
7970,768,1024,3
7971,1024,768,3
7972,768,1024,3
7973,800,600,3
7974,1024,768,3
7975,1024,576,3
7976,1024,768,3
7977,1024,768,3
7978,800,492,3
7979,768,1024,3
7980,600,800,3
7981,768,1024,3
7982,800,450,3
7983,1024,575,3
7984,1024,768,3
7985,801,1024,3
7986,600,800,3
7987,768,1024,3
7988,768,1024,3
7989,576,1024,3
7990,1024,768,3
7991,1024,1024,3
7992,1024,768,3
7993,768,1024,3
7994,1024,768,3
7995,500,500,3
7996,800,685,3
7997,768,1024,3
7998,768,1024,3
7999,600,800,3
8000,1024,768,3
8001,875,1024,3
8002,1024,576,3
8003,576,1024,3
8004,768,1024,3
8005,800,600,3
8006,1024,767,3
8007,1024,768,3
8008,800,600,3
8009,1024,1024,3
8010,768,1024,3
8011,1024,768,3
8012,600,800,3
8013,1024,768,3
8014,478,1024,3
8015,399,592,3
8016,1024,768,3
8017,1024,768,3
8018,600,800,3
8019,1024,768,3
8020,1024,768,3
8021,800,360,3
8022,651,1024,3
8023,881,1024,3
8024,768,1024,3
8025,768,1024,3
8026,1024,768,3
8027,800,600,3
8028,1024,768,3
8029,1024,944,3
8030,1024,768,3
8031,1024,1024,3
8032,800,800,3
8033,1024,768,3
8034,356,474,3
8035,1024,768,3
8036,1024,768,3
8037,1024,1024,3
8038,1024,768,3
8039,768,1024,3
8040,768,1024,3
8041,1024,1014,3
8042,1024,768,3
8043,1024,768,3
8044,575,1024,3
8045,733,800,3
8046,1024,768,3
8047,800,450,3
8048,1024,1024,3
8049,1024,768,3
8050,664,750,3
8051,533,400,3
8052,1024,1024,3
8053,768,1024,3
8054,1024,768,3
8055,768,1024,3
8056,1024,473,3
8057,576,1024,3
8058,800,449,3
8059,600,800,3
8060,800,530,3
8061,800,600,3
8062,576,1024,3
8063,768,1024,3
8064,800,600,3
8065,1024,768,3
8066,800,600,3
8067,768,1024,3
8068,859,1024,3
8069,768,1024,3
8070,1024,711,3
8071,1024,857,3
8072,1024,768,3
8073,744,1024,3
8074,960,720,3
8075,800,600,3
8076,1024,1024,3
8077,800,600,3
8078,768,1024,3
8079,281,500,3
8080,768,1024,3
8081,1024,768,3
8082,1024,768,3
8083,800,450,3
8084,768,1024,3
8085,1024,768,3
8086,1024,614,3
8087,602,1024,3
8088,1024,768,3
8089,1024,576,3
8090,804,740,3
8091,800,600,3
8092,1024,768,3
8093,800,600,3
8094,800,763,3
8095,1024,768,3
8096,768,1024,3
8097,1024,768,3
8098,584,721,3
8099,800,600,3
8100,1024,576,3
8101,1024,574,3
8102,1024,768,3
8103,800,378,3
8104,1024,768,3
8105,388,800,3
8106,768,1024,3
8107,768,1024,3
8108,800,600,3
8109,390,535,3
8110,550,718,3
8111,1024,473,3
8112,800,600,3
8113,800,600,3
8114,1024,768,3
8115,1024,768,3
8116,800,600,3
8117,600,800,3
8118,1024,768,3
8119,720,960,3
8120,1024,1024,3
8121,1024,768,3
8122,1024,768,3
8123,800,600,3
8124,1024,1024,3
8125,931,1024,3
8126,768,1024,3
8127,600,800,3
8128,800,500,3
8129,960,720,3
8130,768,1024,3
8131,885,828,3
8132,505,800,3
8133,1024,768,3
8134,1024,768,3
8135,480,640,3
8136,800,600,3
8137,1024,768,3
8138,1024,768,3
8139,1024,768,3
8140,768,1024,3
8141,1024,768,3
8142,1024,768,3
8143,640,480,3
8144,1024,768,3
8145,1024,768,3
8146,1024,768,3
8147,768,1024,3
8148,768,1024,3
8149,600,800,3
8150,1000,834,3
8151,1024,995,3
8152,576,1024,3
8153,800,369,3
8154,1024,768,3
8155,1024,768,3
8156,589,800,3
8157,800,721,3
8158,640,480,3
8159,593,502,3
8160,1024,933,3
8161,1024,768,3
8162,800,600,3
8163,1024,839,3
8164,768,1024,3
8165,1024,656,3
8166,600,800,3
8167,1024,576,3
8168,1024,768,3
8169,800,600,3
8170,768,1024,3
8171,768,1024,3
8172,1024,768,3
8173,1024,821,3
8174,800,600,3
8175,1024,768,3
8176,800,710,3
8177,1024,1024,3
8178,1024,768,3
8179,1024,576,3
8180,800,600,3
8181,1024,768,3
8182,576,1024,3
8183,1024,768,3
8184,1024,768,3
8185,1024,768,3
8186,1024,1024,3
8187,1024,768,3
8188,768,1024,3
8189,768,1024,3
8190,1024,1024,3
8191,1024,768,3
8192,1024,768,3
8193,768,1024,3
8194,1024,461,3
8195,800,600,3
8196,768,1024,3
8197,800,600,3
8198,1024,473,3
8199,1024,985,3
8200,600,800,3
8201,480,640,3
8202,1024,765,3
8203,1024,1011,3
8204,800,600,3
8205,232,255,3
8206,361,800,3
8207,832,622,3
8208,562,690,3
8209,1024,768,3
8210,480,640,3
8211,600,600,3
8212,768,1024,3
8213,1024,768,3
8214,1024,768,3
8215,1024,576,3
8216,670,800,3
8217,1024,768,3
8218,768,1024,3
8219,800,360,3
8220,800,690,3
8221,768,1024,3
8222,768,1024,3
8223,600,800,3
8224,768,1024,3
8225,737,1024,3
8226,1024,768,3
8227,1024,472,3
8228,800,800,3
8229,768,1024,3
8230,800,800,3
8231,1024,768,3
8232,768,1024,3
8233,1024,768,3
8234,768,1024,3
8235,600,800,3
8236,1003,900,3
8237,1024,768,3
8238,800,600,3
8239,1024,768,3
8240,768,1024,3
8241,449,800,3
8242,768,1024,3
8243,1024,768,3
8244,1024,473,3
8245,800,800,3
8246,560,560,3
8247,1024,768,3
8248,800,600,3
8249,600,800,3
8250,855,1024,3
8251,768,1024,3
8252,768,1024,3
8253,800,600,3
8254,1024,576,3
8255,1024,768,3
8256,1024,768,3
8257,683,1024,3
8258,800,600,3
8259,1024,768,3
8260,1024,724,3
8261,800,478,3
8262,800,600,3
8263,1024,602,3
8264,1024,768,3
8265,800,600,3
8266,800,600,3
8267,768,1024,3
8268,853,639,3
8269,768,1024,3
8270,768,1024,3
8271,1024,1024,3
8272,800,600,3
8273,1024,1024,3
8274,1024,768,3
8275,1024,768,3
8276,509,800,3
8277,800,600,3
8278,800,360,3
8279,1024,768,3
8280,768,1024,3
8281,1024,1024,3
8282,1024,768,3
8283,960,720,3
8284,768,1024,3
8285,1024,768,3
8286,1024,768,3
8287,779,800,3
8288,1024,777,3
8289,768,1024,3
8290,768,1024,3
8291,800,360,3
8292,1024,768,3
8293,600,800,3
8294,1024,768,3
8295,1024,768,3
8296,768,1024,3
8297,765,1024,3
8298,1024,768,3
8299,1024,719,3
8300,933,711,3
8301,1024,547,3
8302,1024,575,3
8303,768,1024,3
8304,1024,768,3
8305,1024,768,3
8306,1024,768,3
8307,569,1024,3
8308,768,1024,3
8309,680,1024,3
8310,800,785,3
8311,600,800,3
8312,450,800,3
8313,1024,1024,3
8314,1024,768,3
8315,768,1024,3
8316,666,800,3
8317,1024,768,3
8318,1024,768,3
8319,1024,768,3
8320,800,450,3
8321,768,1024,3
8322,1024,474,3
8323,768,1024,3
8324,768,1024,3
8325,800,600,3
8326,1024,768,3
8327,685,800,3
8328,1024,768,3
8329,772,1024,3
8330,768,1024,3
8331,721,800,3
8332,765,1024,3
8333,768,1024,3
8334,576,1024,3
8335,800,600,3
8336,1024,768,3
8337,600,800,3
8338,768,1024,3
8339,1024,768,3
8340,800,609,3
8341,1024,768,3
8342,1024,473,3
8343,768,1024,3
8344,1024,768,3
8345,768,1024,3
8346,600,800,3
8347,1021,1024,3
8348,1024,576,3
8349,1024,768,3
8350,768,1024,3
8351,816,1024,3
8352,1024,768,3
8353,1024,768,3
8354,1024,768,3
8355,600,800,3
8356,1021,1024,3
8357,1024,498,3
8358,1024,461,3
8359,720,960,3
8360,1024,768,3
8361,771,1024,3
8362,1024,768,3
8363,1024,1024,3
8364,768,1024,3
8365,575,1024,3
8366,768,1024,3
8367,768,1024,3
8368,768,1024,3
8369,449,800,3
8370,1024,768,3
8371,1024,894,3
8372,1024,803,3
8373,1024,1024,3
8374,768,1024,3
8375,1024,768,3
8376,1024,768,3
8377,575,1024,3
8378,725,800,3
8379,1024,768,3
8380,1024,768,3
8381,800,373,3
8382,790,1024,3
8383,1024,768,3
8384,1024,768,3
8385,600,800,3
8386,1024,768,3
8387,1024,1024,3
8388,1024,768,3
8389,768,1024,3
8390,1024,1024,3
8391,1024,768,3
8392,800,323,3
8393,887,1000,3
8394,800,600,3
8395,1024,768,3
8396,800,600,3
8397,1024,768,3
8398,576,1024,3
8399,800,577,3
8400,1024,768,3
8401,768,1024,3
8402,800,600,3
8403,1024,768,3
8404,768,1024,3
8405,1024,768,3
8406,800,598,3
8407,1024,768,3
8408,1024,768,3
8409,1024,768,3
8410,1024,682,3
8411,1024,1024,3
8412,480,640,3
8413,1024,768,3
8414,1024,768,3
8415,600,800,3
8416,768,1024,3
8417,768,1024,3
8418,1024,1024,3
8419,1024,768,3
8420,773,800,3
8421,800,600,3
8422,683,1024,3
8423,896,448,3
8424,768,1024,3
8425,251,335,3
8426,1024,768,3
8427,800,388,3
8428,768,1024,3
8429,1024,768,3
8430,924,960,3
8431,640,480,3
8432,1024,768,3
8433,600,800,3
8434,1024,768,3
8435,1024,461,3
8436,768,1024,3
8437,1024,1024,3
8438,1024,1024,3
8439,800,600,3
8440,765,1024,3
8441,600,800,3
8442,679,775,3
8443,768,1024,3
8444,800,450,3
8445,1024,473,3
8446,800,600,3
8447,1024,768,3
8448,768,1024,3
8449,1024,768,3
8450,1024,768,3
8451,531,1008,3
8452,768,1024,3
8453,800,600,3
8454,751,1024,3
8455,768,1024,3
8456,1024,473,3
8457,581,828,3
8458,1024,918,3
8459,1024,768,3
8460,800,600,3
8461,1024,768,3
8462,576,1024,3
8463,1024,801,3
8464,768,1024,3
8465,1024,768,3
8466,800,598,3
8467,1024,576,3
8468,1024,768,3
8469,1024,768,3
8470,600,800,3
8471,1024,690,3
8472,768,1024,3
8473,598,800,3
8474,800,600,3
8475,800,600,3
8476,1024,768,3
8477,737,1024,3
8478,1024,744,3
8479,1024,768,3
8480,800,600,3
8481,600,800,3
8482,1024,554,3
8483,800,657,3
8484,800,600,3
8485,800,373,3
8486,1024,1024,3
8487,1024,768,3
8488,768,1024,3
8489,1024,768,3
8490,600,800,3
8491,1024,768,3
8492,1024,485,3
8493,768,1024,3
8494,1024,768,3
8495,1024,768,3
8496,1024,709,3
8497,1024,768,3
8498,1024,768,3
8499,600,800,3
8500,1024,768,3
8501,1024,768,3
8502,768,1024,3
8503,1024,828,3
8504,957,1024,3
8505,800,360,3
8506,1024,498,3
8507,600,800,3
8508,800,598,3
8509,426,800,3
8510,768,1024,3
8511,1024,768,3
8512,576,1024,3
8513,1024,768,3
8514,1024,576,3
8515,768,1024,3
8516,480,640,3
8517,498,1024,3
8518,211,800,3
8519,945,1024,3
8520,1024,1024,3
8521,1024,576,3
8522,1024,575,3
8523,1024,473,3
8524,1024,768,3
8525,1024,768,3
8526,768,1024,3
8527,1024,576,3
8528,1024,1024,3
8529,1024,768,3
8530,1024,768,3
8531,1024,768,3
8532,1024,411,3
8533,1024,610,3
8534,1024,768,3
8535,1024,768,3
8536,800,600,3
8537,1024,768,3
8538,1024,1024,3
8539,768,1024,3
8540,768,1024,3
8541,1024,765,3
8542,960,686,3
8543,1024,460,3
8544,800,600,3
8545,360,800,3
8546,1024,768,3
8547,768,1024,3
8548,768,1024,3
8549,1024,1024,3
8550,768,1024,3
8551,768,1024,3
8552,768,1024,3
8553,939,1024,3
8554,766,1024,3
8555,1024,768,3
8556,1024,768,3
8557,768,1024,3
8558,800,667,3
8559,768,1024,3
8560,1024,1024,3
8561,600,800,3
8562,1024,768,3
8563,360,800,3
8564,1024,1024,3
8565,800,600,3
8566,1024,956,3
8567,1024,1024,3
8568,1024,768,3
8569,600,800,3
8570,903,1024,3
8571,800,600,3
8572,1024,768,3
8573,1024,768,3
8574,800,374,3
8575,1024,768,3
8576,768,1024,3
8577,1024,1024,3
8578,768,1024,3
8579,800,600,3
8580,1024,768,3
8581,800,600,3
8582,1024,1024,3
8583,296,394,3
8584,1024,768,3
8585,960,520,3
8586,500,500,3
8587,1024,768,3
8588,1024,768,3
8589,800,600,3
8590,800,600,3
8591,1024,1024,3
8592,485,1024,3
8593,1024,768,3
8594,1000,1000,3
8595,1024,768,3
8596,640,480,3
8597,800,600,3
8598,1024,768,3
8599,768,1024,3
8600,1024,768,3
8601,1024,843,3
8602,1024,768,3
8603,768,1024,3
8604,768,1024,3
8605,1024,768,3
8606,1024,686,3
8607,768,1024,3
8608,768,1024,3
8609,768,1024,3
8610,600,800,3
8611,768,1024,3
8612,768,1024,3
8613,1024,1024,3
8614,1024,575,3
8615,800,600,3
8616,576,1024,3
8617,768,1024,3
8618,1024,630,3
8619,320,240,3
8620,721,1024,3
8621,1024,768,3
8622,800,800,3
8623,768,1024,3
8624,768,1024,3
8625,703,1024,3
8626,1024,768,3
8627,768,1024,3
8628,1024,575,3
8629,800,600,3
8630,1024,867,3
8631,768,1024,3
8632,800,600,3
8633,683,1024,3
8634,1024,768,3
8635,768,1024,3
8636,1024,1024,3
8637,1024,768,3
8638,600,800,3
8639,862,1024,3
8640,640,480,3
8641,701,1024,3
8642,1024,1024,3
8643,1024,768,3
8644,1024,1024,3
8645,1024,1024,3
8646,1024,768,3
8647,600,800,3
8648,800,600,3
8649,1024,768,3
8650,1024,768,3
8651,1024,774,3
8652,800,600,3
8653,1024,768,3
8654,800,600,3
8655,1024,768,3
8656,800,361,3
8657,800,360,3
8658,768,1024,3
8659,1024,768,3
8660,768,1024,3
8661,1024,768,3
8662,800,360,3
8663,696,800,3
8664,576,1024,3
8665,768,1024,3
8666,1024,804,3
8667,1024,575,3
8668,550,550,3
8669,1024,768,3
8670,785,1024,3
8671,768,1024,3
8672,768,1024,3
8673,800,373,3
8674,800,800,3
8675,1024,768,3
8676,768,1024,3
8677,449,800,3
8678,1024,768,3
8679,666,1024,3
8680,480,360,3
8681,768,1024,3
8682,1024,498,3
8683,390,800,3
8684,800,450,3
8685,800,600,3
8686,1024,768,3
8687,800,600,3
8688,804,1024,3
8689,1024,768,3
8690,800,360,3
8691,1024,768,3
8692,768,1024,3
8693,800,360,3
8694,720,960,3
8695,800,369,3
8696,1024,768,3
8697,705,1024,3
8698,1024,547,3
8699,1024,768,3
8700,576,1024,3
8701,1024,768,3
8702,473,1024,3
8703,1024,1024,3
8704,1024,866,3
8705,1024,806,3
8706,768,1024,3
8707,800,600,3
8708,800,330,3
8709,800,600,3
8710,1024,1024,3
8711,768,1024,3
8712,640,640,3
8713,768,1024,3
8714,1024,768,3
8715,800,600,3
8716,800,600,3
8717,1024,768,3
8718,768,1024,3
8719,1024,768,3
8720,1024,1024,3
8721,800,600,3
8722,835,833,3
8723,1024,768,3
8724,1024,768,3
8725,1024,768,3
8726,493,800,3
8727,768,1024,3
8728,1024,768,3
8729,753,1024,3
8730,1024,576,3
8731,706,1024,3
8732,768,1024,3
8733,1024,1024,3
8734,800,600,3
8735,1024,768,3
8736,768,1024,3
8737,360,800,3
8738,1024,682,3
8739,1024,768,3
8740,800,600,3
8741,1024,768,3
8742,600,800,3
8743,712,800,3
8744,1024,768,3
8745,519,380,3
8746,1024,1024,3
8747,1024,768,3
8748,800,600,3
8749,1024,768,3
8750,768,1024,3
8751,1024,768,3
8752,740,1024,3
8753,1024,584,3
8754,876,1024,3
8755,768,1024,3
8756,739,1024,3
8757,600,800,3
8758,1024,768,3
8759,768,1024,3
8760,768,1024,3
8761,800,600,3
8762,768,1024,3
8763,450,800,3
8764,600,800,3
8765,1024,768,3
8766,768,1024,3
8767,1024,790,3
8768,819,1024,3
8769,1024,768,3
8770,800,600,3
8771,1024,768,3
8772,1024,1024,3
8773,1024,768,3
8774,768,1024,3
8775,768,1024,3
8776,1024,576,3
8777,1024,473,3
8778,768,1024,3
8779,768,1024,3
8780,1024,1024,3
8781,768,1024,3
8782,1024,1024,3
8783,659,1024,3
8784,600,800,3
8785,1024,768,3
8786,800,600,3
8787,768,1024,3
8788,1024,768,3
8789,485,1024,3
8790,1024,768,3
8791,768,1024,3
8792,800,450,3
8793,600,800,3
8794,768,1024,3
8795,800,450,3
8796,1024,768,3
8797,1024,576,3
8798,768,1024,3
8799,614,1024,3
8800,1024,768,3
8801,1024,768,3
8802,1024,768,3
8803,1024,768,3
8804,800,657,3
8805,800,600,3
8806,1024,768,3
8807,1024,768,3
8808,800,600,3
8809,1024,768,3
8810,800,600,3
8811,1024,1024,3
8812,768,1024,3
8813,1024,771,3
8814,730,1024,3
8815,645,636,3
8816,1024,1024,3
8817,800,600,3
8818,576,1024,3
8819,800,600,3
8820,1024,768,3
8821,1024,768,3
8822,768,1024,3
8823,768,1024,3
8824,768,1024,3
8825,768,1024,3
8826,768,1024,3
8827,1024,1024,3
8828,1024,1024,3
8829,768,1024,3
8830,576,1024,3
8831,1024,958,3
8832,1024,768,3
8833,759,1024,3
8834,1024,576,3
8835,1024,768,3
8836,800,600,3
8837,1024,886,3
8838,1009,1024,3
8839,959,1024,3
8840,800,378,3
8841,768,1024,3
8842,1024,768,3
8843,1024,884,3
8844,1024,768,3
8845,768,1024,3
8846,600,800,3
8847,1024,815,3
8848,1024,768,3
8849,800,600,3
8850,1024,473,3
8851,768,1024,3
8852,768,1024,3
8853,768,1024,3
8854,800,615,3
8855,768,1024,3
8856,768,1024,3
8857,800,600,3
8858,1024,890,3
8859,1024,768,3
8860,736,1024,3
8861,1024,768,3
8862,800,600,3
8863,1024,768,3
8864,768,1024,3
8865,360,800,3
8866,768,1024,3
8867,800,600,3
8868,360,800,3
8869,591,443,3
8870,1024,768,3
8871,800,378,3
8872,1024,768,3
8873,800,600,3
8874,1024,768,3
8875,480,640,3
8876,768,1024,3
8877,800,600,3
8878,1024,768,3
8879,388,800,3
8880,1024,705,3
8881,800,360,3
8882,800,388,3
8883,768,1024,3
8884,640,480,3
8885,800,600,3
8886,768,1024,3
8887,1024,768,3
8888,1024,768,3
8889,1024,768,3
8890,768,1024,3
8891,800,449,3
8892,1024,787,3
8893,800,388,3
8894,800,600,3
8895,903,588,3
8896,733,550,3
8897,1024,560,3
8898,1024,768,3
8899,1024,768,3
8900,1024,768,3
8901,1024,768,3
8902,1024,768,3
8903,1024,768,3
8904,908,1024,3
8905,800,373,3
8906,1024,576,3
8907,1024,768,3
8908,1000,1000,3
8909,764,1024,3
8910,1024,768,3
8911,800,378,3
8912,768,1024,3
8913,1024,768,3
8914,600,800,3
8915,768,1024,3
8916,480,640,3
8917,1024,768,3
8918,768,1024,3
8919,1024,768,3
8920,1024,768,3
8921,768,1024,3
8922,768,1024,3
8923,1024,768,3
8924,768,1024,3
8925,768,1024,3
8926,1024,576,3
8927,1024,757,3
8928,800,600,3
8929,768,1024,3
8930,768,1024,3
8931,1024,768,3
8932,800,600,3
8933,360,800,3
8934,1024,468,3
8935,1024,768,3
8936,1024,768,3
8937,646,800,3
8938,600,277,3
8939,800,600,3
8940,1024,768,3
8941,600,800,3
8942,800,600,3
8943,1024,768,3
8944,1024,767,3
8945,1024,768,3
8946,768,1024,3
8947,768,1024,3
8948,800,422,3
8949,600,600,3
8950,800,790,3
8951,1024,1024,3
8952,682,1024,3
8953,598,600,3
8954,450,800,3
8955,1024,576,3
8956,1024,768,3
8957,1024,727,3
8958,577,1024,3
8959,1024,584,3
8960,600,800,3
8961,1024,768,3
8962,775,1024,3
8963,1024,768,3
8964,1024,1024,3
8965,687,600,3
8966,1024,1024,3
8967,1024,768,3
8968,800,383,3
8969,800,449,3
8970,1024,473,3
8971,640,480,3
8972,1024,461,3
8973,636,1019,3
8974,1024,1024,3
8975,1024,793,3
8976,1024,768,3
8977,768,1024,3
8978,768,1024,3
8979,378,800,3
8980,800,600,3
8981,1024,768,3
8982,1024,1024,3
8983,1024,768,3
8984,1024,768,3
8985,1024,768,3
8986,744,1024,3
8987,800,369,3
8988,1024,768,3
8989,716,960,3
8990,1024,473,3
8991,1024,768,3
8992,1024,1024,3
8993,768,1024,3
8994,1024,768,3
8995,1024,1024,3
8996,768,1024,3
8997,768,1024,3
8998,800,600,3
8999,1024,768,3
9000,768,1024,3
9001,768,1024,3
9002,1024,768,3
9003,800,600,3
9004,1024,678,3
9005,733,800,3
9006,388,800,3
9007,640,481,3
9008,1024,1024,3
9009,1024,684,3
9010,1024,768,3
9011,800,600,3
9012,1024,625,3
9013,800,600,3
9014,768,1024,3
9015,768,1024,3
9016,1024,1013,3
9017,800,710,3
9018,768,1024,3
9019,1024,709,3
9020,1024,768,3
9021,1024,768,3
9022,1024,768,3
9023,600,800,3
9024,768,1024,3
9025,1024,473,3
9026,1024,768,3
9027,768,1024,3
9028,360,800,3
9029,768,1024,3
9030,1024,768,3
9031,768,1024,3
9032,1024,768,3
9033,1024,795,3
9034,768,1024,3
9035,1024,768,3
9036,600,800,3
9037,1019,1024,3
9038,768,1024,3
9039,800,600,3
9040,768,1024,3
9041,800,534,3
9042,1024,768,3
9043,1024,1006,3
9044,1024,768,3
9045,1024,1024,3
9046,1024,770,3
9047,768,1024,3
9048,800,600,3
9049,768,1024,3
9050,1024,768,3
9051,1024,765,3
9052,1024,768,3
9053,1024,768,3
9054,1024,768,3
9055,1024,687,3
9056,1024,576,3
9057,768,1024,3
9058,768,1024,3
9059,768,1024,3
9060,533,800,3
9061,1024,768,3
9062,1024,1024,3
9063,1024,724,3
9064,709,800,3
9065,248,416,3
9066,1024,768,3
9067,1024,768,3
9068,1024,814,3
9069,769,1024,3
9070,768,1024,3
9071,800,600,3
9072,1024,768,3
9073,1024,768,3
9074,1024,768,3
9075,800,600,3
9076,718,800,3
9077,1024,1024,3
9078,600,800,3
9079,1024,768,3
9080,800,327,3
9081,800,450,3
9082,1024,768,3
9083,726,1024,3
9084,800,600,3
9085,768,1024,3
9086,768,1024,3
9087,768,1024,3
9088,1024,768,3
9089,768,1024,3
9090,800,373,3
9091,768,1024,3
9092,800,600,3
9093,1024,1024,3
9094,1024,766,3
9095,1024,1024,3
9096,677,800,3
9097,800,600,3
9098,768,1024,3
9099,1024,576,3
9100,1024,1024,3
9101,1024,768,3
9102,450,800,3
9103,1024,768,3
9104,1024,768,3
9105,1024,768,3
9106,768,1024,3
9107,800,600,3
9108,1024,768,3
9109,576,1024,3
9110,800,369,3
9111,768,1024,3
9112,730,1024,3
9113,1024,768,3
9114,1024,768,3
9115,600,800,3
9116,648,800,3
9117,1024,768,3
9118,800,660,3
9119,800,373,3
9120,909,717,3
9121,1024,768,3
9122,768,1024,3
9123,800,600,3
9124,1024,1024,3
9125,600,800,3
9126,800,600,3
9127,800,600,3
9128,1024,768,3
9129,768,1024,3
9130,1024,768,3
9131,1024,1024,3
9132,800,530,3
9133,1024,576,3
9134,768,1024,3
9135,1024,768,3
9136,800,450,3
9137,1024,768,3
9138,800,469,3
9139,755,755,3
9140,1024,584,3
9141,800,556,3
9142,1024,576,3
9143,768,1024,3
9144,404,720,3
9145,1024,1024,3
9146,1024,768,3
9147,768,1024,3
9148,768,1024,3
9149,842,1024,3
9150,1024,896,3
9151,800,800,3
9152,1024,768,3
9153,575,1024,3
9154,1024,768,3
9155,960,713,3
9156,1024,768,3
9157,768,1024,3
9158,987,750,3
9159,600,800,3
9160,800,600,3
9161,791,1024,3
9162,600,800,3
9163,450,450,3
9164,760,650,3
9165,1024,1024,3
9166,800,600,3
9167,1024,1024,3
9168,1024,768,3
9169,768,1024,3
9170,1024,768,3
9171,1024,768,3
9172,1024,768,3
9173,768,1024,3
9174,960,720,3
9175,768,1024,3
9176,1024,768,3
9177,1024,256,3
9178,1024,768,3
9179,1024,658,3
9180,1024,473,3
9181,960,720,3
9182,237,237,3
9183,1024,1024,3
9184,1024,498,3
9185,768,1024,3
9186,1024,768,3
9187,1024,768,3
9188,771,1024,3
9189,576,1024,3
9190,1019,1024,3
9191,1024,673,3
9192,600,800,3
9193,800,600,3
9194,768,1024,3
9195,600,600,3
9196,800,600,3
9197,1024,584,3
9198,768,1024,3
9199,800,600,3
9200,800,378,3
9201,800,450,3
9202,454,828,3
9203,768,1024,3
9204,1024,797,3
9205,640,480,3
9206,960,432,3
9207,800,600,3
9208,768,1024,3
9209,1024,1024,3
9210,1024,768,3
9211,1024,768,3
9212,800,600,3
9213,1024,768,3
9214,1024,768,3
9215,768,1024,3
9216,1024,768,3
9217,800,360,3
9218,800,600,3
9219,1024,768,3
9220,600,800,3
9221,1024,768,3
9222,800,360,3
9223,485,1024,3
9224,800,600,3
9225,768,1024,3
9226,1024,768,3
9227,1024,768,3
9228,682,1024,3
9229,800,600,3
9230,1024,1024,3
9231,603,524,3
9232,1024,1024,3
9233,1024,768,3
9234,1024,768,3
9235,1024,768,3
9236,480,640,3
9237,904,1024,3
9238,600,800,3
9239,1024,768,3
9240,870,1024,3
9241,800,450,3
9242,768,1024,3
9243,1024,1011,3
9244,1024,768,3
9245,1024,1024,3
9246,960,432,3
9247,1024,768,3
9248,800,360,3
9249,768,1024,3
9250,768,1024,3
9251,1024,768,3
9252,471,1024,3
9253,1024,768,3
9254,577,1024,3
9255,600,800,3
9256,1024,768,3
9257,1024,768,3
9258,768,1024,3
9259,768,1024,3
9260,1024,768,3
9261,592,928,3
9262,1024,751,3
9263,1024,472,3
9264,576,1024,3
9265,1024,718,3
9266,577,1024,3
9267,1024,768,3
9268,1024,776,3
9269,768,1024,3
9270,768,1024,3
9271,1024,768,3
9272,800,360,3
9273,1024,768,3
9274,1024,768,3
9275,877,1024,3
9276,1024,768,3
9277,1024,768,3
9278,800,450,3
9279,1024,768,3
9280,1024,1024,3
9281,1024,576,3
9282,1024,768,3
9283,800,600,3
9284,768,1024,3
9285,1024,768,3
9286,1024,576,3
9287,1024,473,3
9288,768,1024,3
9289,800,600,3
9290,600,800,3
9291,768,1024,3
9292,1024,768,3
9293,768,1024,3
9294,1024,768,3
9295,1024,768,3
9296,600,800,3
9297,1024,768,3
9298,768,1024,3
9299,600,800,3
9300,768,1024,3
9301,1024,576,3
9302,1024,768,3
9303,768,1024,3
9304,600,800,3
9305,1024,768,3
9306,1024,768,3
9307,1024,768,3
9308,614,1024,3
9309,1024,768,3
9310,1024,1024,3
9311,1024,768,3
9312,800,600,3
9313,800,600,3
9314,800,450,3
9315,473,1024,3
9316,1024,768,3
9317,842,1024,3
9318,600,800,3
9319,768,1024,3
9320,566,715,3
9321,768,1024,3
9322,800,600,3
9323,607,1024,3
9324,1024,768,3
9325,1024,768,3
9326,650,639,3
9327,1024,768,3
9328,768,1024,3
9329,1024,768,3
9330,600,277,3
9331,1024,577,3
9332,1024,768,3
9333,1024,1024,3
9334,800,600,3
9335,765,1024,3
9336,485,1024,3
9337,593,800,3
9338,768,1024,3
9339,576,1024,3
9340,768,1024,3
9341,768,1024,3
9342,1024,768,3
9343,1024,768,3
9344,1024,461,3
9345,768,1024,3
9346,1024,768,3
9347,1024,473,3
9348,1024,576,3
9349,800,358,3
9350,1024,768,3
9351,1024,768,3
9352,800,600,3
9353,546,800,3
9354,800,466,3
9355,769,1024,3
9356,768,1024,3
9357,1024,1024,3
9358,576,1024,3
9359,1024,768,3
9360,1024,768,3
9361,472,1024,3
9362,600,475,3
9363,470,663,3
9364,640,480,3
9365,1024,768,3
9366,800,600,3
9367,600,800,3
9368,1024,768,3
9369,1024,768,3
9370,800,557,3
9371,768,1024,3
9372,800,600,3
9373,1024,768,3
9374,768,1024,3
9375,768,1024,3
9376,1024,645,3
9377,800,600,3
9378,800,360,3
9379,800,600,3
